estate_name,retailer,product_url,url_template,price_selector,vintage_start,vintage_end,bottle_size,active,wine_color,notes,date_added
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/1276-chateau-carbonnieux-2015-rouge.html,,span.prix_unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/1616-chateau-carbonnieux-2016-rouge-pessac-leognan-cru-classe.html,,span.prix_unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/3203-chateau-carbonnieux-2017.html,,span.prix_unit,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/1893-chateau-carbonnieux-2018.html,,span.prix_unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/2350-chateau-carbonnieux-2019.html,,span.prix_unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/2896-chateau-carbonnieux-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/3690-chateau-carbonnieux-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/4346-chateau-carbonnieux-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,12bouteilles,https://www.12bouteilles.com/fr/chateau-carbonnieux/5541-chateau-carbonnieux-2024.html,,span.prix_unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/2148-chateau-larrivet-haut-brion-2015.html,,span.prix_unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/1110-chateau-larrivet-haut-brion-2016.html,,span.prix_unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/3210-chateau-larrivet-haut-brion-2017-rouge.html,,span.prix_unit,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/1844-chateau-larrivet-haut-brion-2018-pessac-leognan-cru-classe.html,,span.prix_unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/2323-chateau-larrivet-haut-brion-2019.html,,span.prix_unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/2882-chateau-larrivet-haut-brion-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/4261-chateau-larrivet-haut-brion-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,12bouteilles,https://www.12bouteilles.com/fr/chateau-larrivet-haut-brion/5580-chateau-larrivet-haut-brion-2024.html,,span.prix_unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/4099-chateau-latour-martillac-2015.html,,span.prix_unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/1861-chateau-latour-martillac-2018-pessac-leognan-cru-classe.html,,span.prix_unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/2339-chateau-latour-martillac-2019-rouge.html,,span.prix_unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/2928-chateau-latour-martillac-2020-rouge.html,,span.prix_unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/3701-chateau-latour-martillac-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,12bouteilles,https://www.12bouteilles.com/fr/chateau-latour-martillac/4315-chateau-latour-martillac-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/4066-chateau-malartic-lagraviere-2015.html,,span.prix_unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/3211-chateau-malartic-lagraviere-2017-rouge.html,,span.prix_unit,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/1835-chateau-malartic-lagraviere-2018-rouge-pessac-leognan-cru-classe.html,,span.prix_unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/2337-chateau-malartic-lagraviere-2019-rouge.html,,span.prix_unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/2954-chateau-malartic-lagraviere-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/3661-chateau-malartic-lagraviere-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,12bouteilles,https://www.12bouteilles.com/fr/chateau-malartic-lagraviere/4392-chateau-malartic-lagraviere-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/1564-chateau-sociando-mallet-2015.html,,span.prix_unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/1115-chateau-sociando-mallet-2016.html,,span.prix_unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/4178-chateau-sociando-mallet-2017.html,,span.prix_unit,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/1822-chateau-sociando-mallet-2018-haut-medoc.html,,span.prix_unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/2393-chateau-sociando-mallet-2019.html,,span.prix_unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/2938-chateau-sociando-mallet-2020.html,,span.prix_unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/3649-chateau-sociando-mallet-2021.html,,span.prix_unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/4340-chateau-sociando-mallet-2022.html,,span.prix_unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,12bouteilles,https://www.12bouteilles.com/fr/chateau-sociando-mallet/5457-chateau-sociando-mallet-2024.html,,span.prix_unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,aries,https://aries-vins.com/chateau-carbonnieux-rouge/4840-chateau-carbonnieux-rouge-2019.html,,span.product-unit-price span.font-weight-bold,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,aries,https://aries-vins.com/chateau-carbonnieux-rouge/4951-chateau-carbonnieux-rouge-2020.html,,span.product-unit-price span.font-weight-bold,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,aries,https://aries-vins.com/chateau-carbonnieux-rouge/5221-carbonnieux-rouge-2021.html,,span.product-unit-price span.font-weight-bold,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,aries,https://aries-vins.com/chateau-carbonnieux-rouge/5471-chateau-carbonnieux-rouge-2022.html,,span.product-unit-price span.font-weight-bold,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,aries,https://aries-vins.com/primeurs-2024/5859-chateau-carbonnieux-rouge-2024.html,,span.product-unit-price span.font-weight-bold,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/3325-chateau-larrivet-haut-brion-rouge-2015.html,,span.product-unit-price span.font-weight-bold,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/3940-chateau-larrivet-haut-brion-rouge-2016.html,,span.product-unit-price span.font-weight-bold,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/6118-chateau-larrivet-haut-brion-rouge-2017.html,,span.product-unit-price span.font-weight-bold,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/4472-chateau-larrivet-haut-brion-rouge-2018.html,,span.product-unit-price span.font-weight-bold,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/4730-chateau-larrivet-haut-brion-rouge-2019.html,,span.product-unit-price span.font-weight-bold,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/4974-chateau-larrivet-haut-brion-rouge-2020.html,,span.product-unit-price span.font-weight-bold,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/5206-chateau-larrivet-haut-brion-rouge-2021.html,,span.product-unit-price span.font-weight-bold,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/chateau-larrivet-haut-brion-rouge/5382-chateau-larrivet-haut-brion-rouge-2022.html,,span.product-unit-price span.font-weight-bold,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,aries,https://aries-vins.com/primeurs-2024/5948-chateau-larrivet-haut-brion-rouge-2024.html,,span.product-unit-price span.font-weight-bold,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/3961-chateau-la-tour-martillac-rouge-2016.html,,span.product-unit-price span.font-weight-bold,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/4161-chateau-la-tour-martillac-rouge-2017.html,,span.product-unit-price span.font-weight-bold,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/4503-chateau-la-tour-martillac-rouge-2018.html,,span.product-unit-price span.font-weight-bold,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/4740-chateau-latour-martillac-rouge-2019.html,,span.product-unit-price span.font-weight-bold,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/4985-chateau-latour-martillac-rouge-2020.html,,span.product-unit-price span.font-weight-bold,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/5236-chateau-latour-martillac-rouge-2021.html,,span.product-unit-price span.font-weight-bold,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/chateau-latour-martillac-rouge/5446-chateau-latour-martillac-rouge-2022.html,,span.product-unit-price span.font-weight-bold,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,aries,https://aries-vins.com/primeurs-2024/5968-chateau-latour-martillac-rouge-2024.html,,span.product-unit-price span.font-weight-bold,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/3605-chateau-malartic-lagraviere-rouge-2015.html,,span.product-unit-price span.font-weight-bold,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/4004-chateau-malartic-lagraviere-rouge-2016.html,,span.product-unit-price span.font-weight-bold,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/4170-chateau-malartic-lagraviere-rouge-2017.html,,span.product-unit-price span.font-weight-bold,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/4443-chateau-malartic-lagraviere-rouge-2018.html,,span.product-unit-price span.font-weight-bold,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/4737-chateau-malartic-lagraviere-rouge-2019.html,,span.product-unit-price span.font-weight-bold,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/5013-chateau-malartic-lagraviere-rouge-2020.html,,span.product-unit-price span.font-weight-bold,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/5201-chateau-malartic-lagraviere-rouge-2021.html,,span.product-unit-price span.font-weight-bold,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/chateau-malartic-lagraviere-rouge/5494-chateau-malartic-lagraviere-rouge-2022.html,,span.product-unit-price span.font-weight-bold,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,aries,https://aries-vins.com/primeurs-2024/5882-chateau-malartic-lagraviere-rouge-2024.html,,span.product-unit-price span.font-weight-bold,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/3632-chateau-sociando-mallet-2015.html,,span.product-unit-price span.font-weight-bold,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/3955-chateau-sociando-mallet-2016.html,,span.product-unit-price span.font-weight-bold,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/4179-chateau-sociando-mallet-2017.html,,span.product-unit-price span.font-weight-bold,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/4430-chateau-sociando-mallet-2018.html,,span.product-unit-price span.font-weight-bold,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/4810-chateau-sociando-mallet-2019.html,,span.product-unit-price span.font-weight-bold,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/4999-chateau-sociando-mallet-2020.html,,span.product-unit-price span.font-weight-bold,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/5190-chateau-sociando-mallet-2021.html,,span.product-unit-price span.font-weight-bold,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/chateau-sociando-mallet/5465-chateau-sociando-mallet-2022.html,,span.product-unit-price span.font-weight-bold,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,aries,https://aries-vins.com/primeurs-2024/5853-chateau-sociando-mallet-2024.html,,span.product-unit-price span.font-weight-bold,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cashvin,https://www.cashvin.com/produit/chateau-carbonnieux-2019/,,p.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cashvin,https://www.cashvin.com/produit/chateau-carbonnieux-2021/,,p.price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,cashvin,https://www.cashvin.com/produit/chateau-latour-martillac-2022/,,p.price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cashvin,https://www.cashvin.com/produit/chateau-olivier-2019/,,p.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cashvin,https://www.cashvin.com/produit/chateau-olivier-2020/,,p.price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cashvin,https://www.cashvin.com/produit/chateau-sociando-mallet-2019/,,p.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,cave_spirituelle,https://www.cave-spirituelle.com/bouteille-bordeaux-chateau-de-fieuzal-vin-rouge-2015.html,,span.price,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,cave_spirituelle,https://www.cave-spirituelle.com/chateau-latour-martillac-rouge-2020.html,,span.price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cave_spirituelle,https://www.cave-spirituelle.com/bouteille-bordeaux-chateau-sociando-mallet-vin-rouge-2017.html,,span.price,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-2015,,span.price-item__unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-2021,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-2025,,span.price-item__unit,2025,2025,0.75L,TRUE,Rouge,Auto-discovered 2026-04-10,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2024?_pos=5&_sid=e401efb09&_ss=r,,span.price-item__unit,2024,2024,0.75L,TRUE,Blanc,Auto-discovered 2026-04-15,
Chateau Carbonnieux,cavissima,https://www.cavissima.com/products/chateau-carbonnieux-blanc-2019?_pos=6&_sid=e401efb09&_ss=r,,span.price-item__unit,2019,2019,0.75L,TRUE,Blanc,Auto-discovered 2026-04-15,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2015,,span.price-item__unit,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2016?_pos=1&_fid=5018eb138&_ss=c,,span.price-item__unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2020?_pos=3&_fid=5018eb138&_ss=c,,span.price-item__unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2021?_pos=2&_fid=5018eb138&_ss=c,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2022?_pos=4&_fid=5018eb138&_ss=c,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,cavissima,https://www.cavissima.com/products/chateau-de-fieuzal-2025,,span.price-item__unit,2025,2025,0.75L,TRUE,Rouge,Auto-discovered 2026-04-10,
Chateau Larrivet Haut-Brion,cavissima,https://www.cavissima.com/products/chateau-larrivet-haut-brion-2015,,span.price-item__unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,cavissima,https://www.cavissima.com/products/chateau-larrivet-haut-brion-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,cavissima,https://www.cavissima.com/products/chateau-larrivet-haut-brion-2021?_pos=1&_fid=3be7dd804&_ss=c&variant=50451509838171,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,cavissima,https://www.cavissima.com/products/chateau-larrivet-haut-brion-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,cavissima,https://www.cavissima.com/products/chateau-larrivet-haut-brion-2025,,span.price-item__unit,2025,2025,0.75L,TRUE,Rouge,Auto-discovered 2026-04-10,
Chateau Latour Martillac,cavissima,https://www.cavissima.com/products/chateau-latour-martillac-2016,,span.price-item__unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,cavissima,https://www.cavissima.com/products/chateau-latour-martillac-2018,,span.price-item__unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,cavissima,https://www.cavissima.com/products/chateau-latour-martillac-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,cavissima,https://www.cavissima.com/products/chateau-latour-martillac-2022?variant=52474791756123,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2016,,span.price-item__unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2018,,span.price-item__unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2020?variant=52474791821659,,span.price-item__unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2025,,span.price-item__unit,2020,2020,0.75L,TRUE,Blanc,Explicit URL — Cavissima slug uses listing ID 2025 not vintage,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2024?variant=50451691897179,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2023,,span.price-item__unit,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,cavissima,https://www.cavissima.com/products/chateau-malartic-lagraviere-2024,,span.price-item__unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2015,,span.price-item__unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2016,,span.price-item__unit,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2018,,span.price-item__unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2021?_pos=2&_fid=e6ec2800e&_ss=c,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2022?_pos=1&_fid=e6ec2800e&_ss=c&variant=50452284408155,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2024?_pos=3&_fid=e6ec2800e&_ss=c,,span.price-item__unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,cavissima,https://www.cavissima.com/products/chateau-olivier-2025,,span.price-item__unit,2025,2025,0.75L,TRUE,Rouge,Auto-discovered 2026-04-10,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2015?variant=52474958676315,,span.price-item__unit,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2018?variant=50451488375131,,span.price-item__unit,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2019,,span.price-item__unit,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2020,,span.price-item__unit,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2021?variant=50451488801115,,span.price-item__unit,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2022,,span.price-item__unit,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
